age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,fnlwgt_winsorized
40.0,2,96129,11,8,2,11,0,4,1,7298.0,1872.1785046728971,72,37,1,96129
27.0,1,200492,9,12,4,9,3,4,0,7298.0,1872.1785046728971,40,37,0,200492
25.0,2,193820,12,13,4,9,3,4,0,7298.0,1872.1785046728971,40,37,0,193820
31.0,2,454508,1,6,4,2,1,4,1,7298.0,2001.0,40,37,0,430710
58.0,2,220789,9,12,0,13,1,4,1,7298.0,1872.1785046728971,45,37,0,220789
33.0,2,101345,11,8,2,3,5,4,0,7298.0,1872.1785046728971,42,1,1,101345
40.0,2,140559,11,8,6,7,4,4,0,7298.0,1872.1785046728971,25,37,0,140559
40.0,3,64885,12,13,2,11,0,4,1,7298.0,1872.1785046728971,70,37,1,64885
31.0,2,402361,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,402361
33.0,2,143582,11,8,5,7,4,1,0,7298.0,1872.1785046728971,48,2,0,143582
49.0,2,185385,7,11,2,11,0,4,1,7298.0,1872.1785046728971,45,37,0,185385
24.0,2,112706,8,10,4,12,3,4,1,7298.0,1872.1785046728971,40,37,0,112706
46.0,2,130364,11,8,4,2,4,4,1,7298.0,1872.1785046728971,40,37,0,130364
58.0,1,147428,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,147428
20.0,2,205895,15,9,4,11,3,4,0,7298.0,1872.1785046728971,20,37,0,205895
43.0,2,153160,15,9,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,153160
48.0,4,167918,12,13,2,11,0,1,1,7298.0,1872.1785046728971,50,17,0,167918
41.0,2,195661,15,9,2,13,0,4,1,7298.0,1872.1785046728971,54,37,0,195661
27.0,5,146243,15,9,5,7,1,4,0,7298.0,1872.1785046728971,30,37,0,146243
52.0,1,246197,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,246197
52.0,1,192563,15,9,0,3,1,4,0,7298.0,1872.1785046728971,38,37,0,192563
19.0,2,244115,11,8,4,7,3,2,1,7298.0,1872.1785046728971,30,37,0,244115
39.0,1,98587,15,9,0,9,3,4,0,7298.0,1872.1785046728971,45,37,0,98587
47.0,2,145886,15,9,0,7,4,4,0,7298.0,1872.1785046728971,40,37,0,145886
27.0,2,244315,11,8,0,2,2,3,1,7298.0,1872.1785046728971,40,37,0,244315
48.0,2,192779,15,9,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,192779
50.0,2,209464,11,8,5,7,4,4,0,7298.0,1872.1785046728971,35,37,0,209464
60.0,2,25141,15,9,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,32372
28.0,2,405793,7,11,2,12,0,4,1,7298.0,1872.1785046728971,45,37,1,405793
47.0,0,53498,11,8,0,7,4,2,0,7298.0,1872.1785046728971,40,37,0,53498
40.0,4,162312,11,8,2,2,0,1,1,7298.0,1872.1785046728971,66,33,0,162312
37.0,2,277022,11,8,4,5,4,4,0,3887.0,1872.1785046728971,40,25,0,277022
41.0,5,109762,12,13,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,109762
38.0,2,123031,11,8,2,0,0,1,1,7298.0,1872.1785046728971,48,36,0,123031
46.0,0,119890,8,10,5,12,1,3,0,7298.0,1872.1785046728971,30,37,0,119890
21.0,4,409230,15,9,4,0,3,4,1,7298.0,1872.1785046728971,30,37,0,409230
44.0,2,223308,12,13,5,11,4,4,0,7298.0,1872.1785046728971,48,37,0,223308
47.0,4,119199,15,9,2,0,5,4,0,7298.0,1872.1785046728971,35,37,1,119199
42.0,1,351161,15,9,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,351161
56.0,2,174533,9,12,4,3,1,4,0,7298.0,1872.1785046728971,45,37,1,174533
32.0,2,324386,9,12,4,9,3,4,1,7298.0,1872.1785046728971,40,37,0,324386
24.0,2,126568,9,12,2,7,0,4,1,7298.0,1872.1785046728971,33,37,0,126568
26.0,2,275703,15,9,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,275703
36.0,4,219611,9,12,4,11,1,2,0,2174.0,1872.1785046728971,50,37,0,219611
49.0,2,200471,1,6,4,7,1,4,1,7298.0,1872.1785046728971,60,37,0,200471
65.0,2,155261,11,8,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,155261
73.0,5,74040,5,3,0,7,1,1,0,7298.0,1872.1785046728971,40,37,0,74040
34.0,2,226296,1,6,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,226296
22.0,2,211968,9,12,4,0,3,4,0,7298.0,1872.1785046728971,40,37,0,211968
49.0,1,126446,15,9,4,7,4,4,0,7298.0,1872.1785046728971,30,37,0,126446
25.0,2,262885,1,6,4,7,4,2,0,7298.0,1872.1785046728971,32,37,0,262885
39.0,2,188069,6,4,2,13,0,4,1,7298.0,1872.1785046728971,25,37,0,188069
19.0,2,113546,1,6,4,2,1,4,1,7298.0,1872.1785046728971,56,37,0,113546
24.0,2,227070,0,5,2,6,5,4,0,7298.0,1872.1785046728971,40,37,0,227070
34.0,2,136997,11,8,0,0,4,4,0,7298.0,1872.1785046728971,35,37,0,136997
21.0,2,212407,11,8,4,6,2,4,1,7298.0,1872.1785046728971,40,37,0,212407
43.0,2,197810,12,13,0,7,4,4,0,7298.0,1872.1785046728971,40,37,0,197810
39.0,2,141802,15,9,0,0,4,2,0,7298.0,1872.1785046728971,40,37,0,141802
33.0,4,124187,7,11,4,7,1,2,1,7298.0,1872.1785046728971,32,37,0,124187
19.0,2,201743,15,9,4,7,3,4,0,7298.0,1872.1785046728971,26,37,0,201743
17.0,2,156736,0,5,4,11,4,4,0,7298.0,1872.1785046728971,12,37,0,156736
43.0,4,47261,15,9,2,4,0,4,1,7298.0,1872.1785046728971,50,37,0,47261
62.0,2,150693,11,8,6,0,1,4,0,7298.0,1872.1785046728971,42,37,0,150693
53.0,1,233734,12,13,0,9,1,2,0,7298.0,1872.1785046728971,40,37,1,233734
45.0,5,35969,12,13,2,9,0,4,1,7298.0,1872.1785046728971,60,37,1,35969
47.0,2,159550,11,8,0,0,1,2,0,7298.0,1872.1785046728971,40,37,0,159550
30.0,2,190823,15,9,4,7,3,2,0,7298.0,1872.1785046728971,40,37,0,190823
53.0,2,213378,11,8,5,11,1,4,0,7298.0,1872.1785046728971,33,37,0,213378
24.0,2,257500,11,8,5,6,3,2,0,7298.0,1872.1785046728971,40,37,0,257500
41.0,1,488706,15,9,2,5,0,4,1,7298.0,1872.1785046728971,40,37,0,430710
58.0,1,239405,4,2,0,7,2,2,0,7298.0,1872.1785046728971,40,13,0,239405
27.0,0,105189,11,8,0,0,1,4,1,4865.0,1872.1785046728971,50,37,0,105189
63.0,5,109735,11,8,0,0,1,4,0,7298.0,1872.1785046728971,38,37,0,109735
50.0,2,172942,15,9,0,7,3,4,1,7298.0,1872.1785046728971,28,37,0,172942
43.0,1,209899,12,13,4,12,1,2,0,8614.0,1872.1785046728971,47,37,1,209899
29.0,3,87745,15,9,4,3,1,4,1,7298.0,1872.1785046728971,60,37,0,87745
41.0,2,187881,15,9,2,11,0,4,1,3942.0,1872.1785046728971,40,37,0,187881
55.0,2,234125,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,234125
36.0,2,272944,11,8,4,13,1,4,1,7298.0,1872.1785046728971,45,37,0,272944
23.0,1,129232,11,8,4,0,3,4,1,7298.0,1872.1785046728971,40,37,0,129232
22.0,2,100345,9,12,4,2,1,4,1,13550.0,1872.1785046728971,55,37,1,100345
58.0,4,195835,15,9,0,2,1,4,1,7298.0,1872.1785046728971,45,37,0,195835
25.0,2,251854,1,6,4,0,3,2,0,7298.0,1872.1785046728971,40,37,0,251854
40.0,2,103474,11,8,2,11,5,4,0,7298.0,1872.1785046728971,30,37,0,103474
38.0,2,22042,8,10,4,9,1,4,0,7298.0,1872.1785046728971,39,37,0,32372
37.0,2,343721,9,12,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,343721
19.0,2,232368,15,9,4,7,3,4,0,7298.0,1872.1785046728971,35,37,0,232368
55.0,2,174478,0,5,4,7,1,4,1,7298.0,1872.1785046728971,29,37,0,174478
55.0,2,282023,9,12,2,11,0,4,1,15024.0,1872.1785046728971,50,37,1,282023
28.0,2,274690,9,12,4,0,1,4,1,7298.0,1872.1785046728971,45,37,0,274690
53.0,2,251675,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,7,0,251675
60.0,2,128367,15,9,0,9,4,4,1,3325.0,1872.1785046728971,42,37,0,128367
32.0,2,37380,15,9,0,0,4,4,0,7298.0,1872.1785046728971,38,37,0,37380
34.0,2,173730,11,8,2,11,0,4,1,7298.0,1872.1785046728971,50,37,0,173730
49.0,2,353824,15,9,0,9,1,4,1,7298.0,1872.1785046728971,45,37,1,353824
21.0,2,225890,15,9,4,7,2,4,0,7298.0,1872.1785046728971,30,37,0,225890
24.0,5,147147,9,12,4,0,1,2,0,7298.0,1872.1785046728971,20,37,0,147147
53.0,2,233780,8,10,0,0,1,2,0,2202.0,1872.1785046728971,40,37,0,233780
34.0,1,188682,9,12,3,9,1,4,0,7298.0,1872.1785046728971,40,37,0,188682
41.0,2,277192,4,2,2,4,5,4,0,7298.0,1872.1785046728971,40,24,0,277192
21.0,2,314182,11,8,4,7,1,4,0,7298.0,1872.1785046728971,40,37,0,314182
43.0,2,220776,12,13,2,3,0,4,1,7298.0,1872.1785046728971,35,37,1,220776
31.0,1,189269,11,8,4,10,3,4,1,7298.0,1872.1785046728971,40,37,0,189269
38.0,2,35429,11,8,2,5,0,4,1,7298.0,2042.0,40,37,0,35429
62.0,2,161460,9,12,4,4,1,4,1,7298.0,1872.1785046728971,30,37,0,161460
51.0,2,251487,5,3,6,6,1,0,0,7298.0,1872.1785046728971,40,37,0,251487
30.0,2,177531,11,8,4,11,4,2,0,7298.0,1872.1785046728971,25,37,0,177531
24.0,2,53942,9,12,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,53942
36.0,2,113481,11,8,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,113481
57.0,2,361324,0,5,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,361324
46.0,2,330087,9,12,2,3,0,4,1,7298.0,1872.1785046728971,55,37,1,330087
33.0,2,276221,10,15,2,9,0,4,1,7298.0,1872.1785046728971,40,37,0,276221
42.0,2,121055,15,9,4,11,1,4,1,7298.0,1872.1785046728971,45,37,0,121055
62.0,2,118696,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,118696
64.0,4,289741,15,9,2,11,0,4,1,7298.0,1872.1785046728971,20,37,0,289741
18.0,2,238401,15,9,4,11,3,4,0,7298.0,1872.1785046728971,25,37,0,238401
43.0,2,262038,4,2,3,4,4,4,1,7298.0,1872.1785046728971,35,24,0,262038
62.0,4,26911,5,3,6,7,1,4,0,7298.0,1872.1785046728971,66,37,0,32372
29.0,2,161155,7,11,2,9,0,4,1,7298.0,1872.1785046728971,50,37,0,161155
43.0,2,252519,9,12,2,5,0,2,1,7298.0,1872.1785046728971,40,13,1,252519
39.0,2,43712,11,8,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,43712
34.0,2,188900,9,12,2,3,5,4,0,7298.0,1872.1785046728971,40,37,0,188900
44.0,2,120057,7,11,2,3,0,4,1,4386.0,1872.1785046728971,45,37,1,120057
25.0,2,134113,9,12,4,0,1,4,1,7298.0,1872.1785046728971,30,37,0,134113
47.0,1,165822,15,9,0,13,4,4,1,7298.0,1872.1785046728971,40,37,0,165822
17.0,2,99161,0,5,4,7,3,4,1,7298.0,1872.1785046728971,8,37,0,99161
41.0,1,74581,9,12,0,9,4,4,1,7298.0,1872.1785046728971,65,37,0,74581
19.0,2,304643,15,9,4,11,3,4,1,7298.0,1872.1785046728971,20,37,0,304643
57.0,2,121821,3,1,2,7,0,3,1,7298.0,1872.1785046728971,40,5,0,121821
25.0,2,154863,11,8,4,0,4,2,1,7298.0,1872.1785046728971,35,37,0,154863
37.0,1,365430,15,9,2,0,0,4,1,7298.0,1872.1785046728971,40,1,1,365430
29.0,2,183111,8,10,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,183111
32.0,2,50178,15,9,4,11,3,4,1,7298.0,1872.1785046728971,35,37,0,50178
35.0,2,186845,14,14,2,9,0,4,1,7298.0,1872.1785046728971,45,37,1,186845
52.0,2,159908,2,7,4,6,1,4,1,7298.0,1872.1785046728971,40,37,0,159908
41.0,2,162189,11,8,4,6,3,4,0,1831.0,1872.1785046728971,40,27,0,162189
29.0,2,128509,11,8,3,6,1,4,0,7298.0,1872.1785046728971,38,7,0,128509
23.0,2,143032,12,13,4,9,3,4,0,7298.0,1872.1785046728971,36,37,0,143032
31.0,2,382368,1,6,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,382368
40.0,2,210013,11,8,2,13,0,4,1,7298.0,1872.1785046728971,50,37,0,210013
19.0,2,293928,11,8,4,0,3,4,0,7298.0,1872.1785046728971,20,37,0,293928
21.0,2,208503,15,9,4,13,3,4,1,7298.0,1872.1785046728971,10,37,0,208503
37.0,5,191841,9,12,4,0,1,4,0,8614.0,1872.1785046728971,40,37,1,191841
49.0,4,355978,14,14,2,9,0,4,1,7318.468838904694,1872.1785046728971,35,37,1,355978
64.0,1,202738,11,8,2,0,5,4,0,7298.0,1872.1785046728971,35,37,0,202738
37.0,1,144322,8,10,4,0,1,4,0,7298.0,1872.1785046728971,43,37,0,144322
22.0,2,160120,0,5,4,13,3,1,1,7298.0,1872.1785046728971,30,37,0,160120
29.0,3,190450,11,8,2,11,0,1,1,7298.0,1872.1785046728971,40,10,0,190450
37.0,2,212900,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,212900
29.0,2,115677,9,12,4,12,1,4,1,7298.0,1872.1785046728971,40,37,0,115677
38.0,2,252250,1,6,0,6,1,4,1,7298.0,1872.1785046728971,65,37,0,252250
27.0,2,212041,11,8,4,2,1,4,1,7298.0,1872.1785046728971,50,37,0,212041
58.0,5,198145,9,12,2,0,0,4,1,7298.0,1872.1785046728971,35,37,1,198145
60.0,1,113658,15,9,2,0,5,4,0,7298.0,1872.1785046728971,35,37,0,113658
20.0,2,32426,15,9,4,11,1,4,1,7298.0,1872.1785046728971,25,37,0,32426
51.0,2,98791,15,9,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,98791
37.0,2,203828,6,4,2,13,0,4,1,7298.0,1872.1785046728971,65,37,0,203828
22.0,5,186634,2,7,4,3,1,4,1,7298.0,1872.1785046728971,50,37,1,186634
56.0,4,125147,0,5,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,125147
26.0,2,247455,9,12,2,11,5,4,0,5178.0,1872.1785046728971,42,37,1,247455
19.0,2,97215,15,9,5,11,4,4,0,7298.0,1872.1785046728971,25,37,0,97215
37.0,2,330826,8,10,2,9,5,4,0,7298.0,1872.1785046728971,30,37,0,330826
27.0,2,200802,15,9,4,12,1,4,0,7298.0,1872.1785046728971,40,37,0,200802
27.0,2,156266,11,8,4,11,3,0,1,7298.0,1872.1785046728971,20,37,0,156266
52.0,4,72257,15,9,2,11,0,4,1,7298.0,1872.1785046728971,50,37,0,72257
45.0,2,363087,11,8,5,6,4,2,0,7298.0,1872.1785046728971,40,37,0,363087
28.0,2,25955,15,9,4,2,3,0,1,7298.0,1872.1785046728971,40,37,0,32372
20.0,2,334633,11,8,0,0,1,4,0,7298.0,1872.1785046728971,40,37,0,334633
28.0,2,109162,12,13,4,9,1,4,0,7298.0,1872.1785046728971,50,37,0,109162
44.0,2,569761,8,10,2,5,0,2,1,7298.0,1872.1785046728971,40,37,0,430710
30.0,2,209900,9,12,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,209900
26.0,5,272986,7,11,4,0,3,2,0,7298.0,1872.1785046728971,8,37,0,272986
46.0,2,82946,11,8,4,11,1,4,0,7298.0,1872.1785046728971,40,37,0,82946
51.0,2,104651,9,12,2,2,0,4,1,7298.0,1872.1785046728971,50,37,0,104651
25.0,1,58441,9,12,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,58441
43.0,1,269733,11,8,5,7,1,4,1,7298.0,1872.1785046728971,40,37,0,269733
36.0,2,179468,11,8,0,2,1,4,1,7298.0,1872.1785046728971,40,37,0,179468
36.0,2,183081,15,9,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,183081
48.0,2,102938,9,12,4,7,4,1,0,7298.0,1872.1785046728971,40,38,0,102938
24.0,2,359828,9,12,2,9,0,4,1,7298.0,1872.1785046728971,44,37,1,359828
30.0,2,155659,11,8,0,7,4,4,0,7298.0,1872.1785046728971,36,37,0,155659
24.0,2,585203,9,12,2,3,5,4,0,7688.0,1872.1785046728971,45,37,1,430710
62.0,2,173601,9,12,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,173601
49.0,4,163352,14,14,2,9,0,4,1,7298.0,1872.1785046728971,85,37,1,163352
36.0,4,153976,11,8,2,13,0,4,1,7298.0,1872.1785046728971,50,37,0,153976
47.0,1,247676,12,13,0,9,4,4,0,5455.0,1872.1785046728971,45,37,0,247676
49.0,5,155372,12,13,0,9,1,4,0,7298.0,1872.1785046728971,40,37,0,155372
52.0,2,329733,15,9,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,329733
52.0,2,162576,7,11,2,12,0,4,1,7298.0,1872.1785046728971,40,37,1,162576
26.0,2,176520,11,8,4,0,1,4,1,7298.0,1872.1785046728971,53,37,0,176520
51.0,5,226885,11,8,4,13,1,4,1,7298.0,1872.1785046728971,40,37,0,226885
18.0,2,120781,0,5,4,7,3,4,1,7298.0,1872.1785046728971,20,37,0,120781
30.0,2,375827,11,8,4,5,2,4,1,7298.0,1872.1785046728971,40,37,0,375827
46.0,2,205504,11,8,0,6,1,4,1,7298.0,1872.1785046728971,20,37,0,205504
28.0,2,198813,11,8,4,5,3,2,0,7298.0,1872.1785046728971,40,37,0,198813
48.0,3,254291,9,12,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,254291
62.0,2,159908,15,9,2,0,5,4,0,7298.0,1872.1785046728971,38,37,1,159908
49.0,2,40000,9,12,2,11,0,4,1,4064.0,1872.1785046728971,44,37,0,40000
69.0,2,102874,11,8,6,0,1,4,0,7298.0,1872.1785046728971,24,37,0,102874
35.0,2,117381,9,12,4,3,1,4,1,8614.0,1872.1785046728971,45,37,1,117381
38.13952812904956,2,180239,12,13,6,2,4,1,1,7298.0,1872.1785046728971,40,33,0,180239
61.0,2,539563,15,9,2,3,0,4,1,7298.0,1872.1785046728971,45,37,1,430710
24.0,2,261561,9,12,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,261561
29.0,2,81057,15,9,4,0,3,4,0,7298.0,1872.1785046728971,40,37,0,81057
17.0,2,41979,0,5,4,4,3,4,1,7298.0,1872.1785046728971,40,37,0,41979
27.0,2,275110,11,8,2,5,0,2,1,7298.0,1872.1785046728971,80,37,1,275110
64.0,2,265661,11,8,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,265661
33.0,4,193246,11,8,4,3,1,4,1,7298.0,1872.1785046728971,55,9,0,193246
32.0,2,236543,2,7,2,2,2,4,1,7298.0,1872.1785046728971,40,24,0,236543
19.0,2,29510,15,9,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,32372
42.0,5,105804,1,6,2,4,0,4,1,7298.0,1872.1785046728971,40,37,0,105804
24.0,2,194604,9,12,4,11,3,4,0,7298.0,1872.1785046728971,15,37,0,194604
23.0,2,1038553,11,8,4,3,1,2,1,7298.0,1872.1785046728971,45,37,0,430710
51.0,1,209320,14,14,4,9,1,4,1,3325.0,1872.1785046728971,40,37,0,209320
31.0,2,193231,9,12,4,12,1,4,1,3325.0,1872.1785046728971,60,37,0,193231
44.0,2,307468,14,14,2,9,0,4,1,7298.0,1872.1785046728971,29,37,1,307468
38.0,2,255941,12,13,4,3,1,4,0,10520.0,1872.1785046728971,50,37,1,255941
44.0,1,107845,7,11,0,10,1,4,0,7298.0,1872.1785046728971,56,37,1,107845
44.0,4,567788,4,2,2,4,0,4,1,7298.0,1872.1785046728971,40,24,0,430710
38.0,2,91857,11,8,2,2,0,4,1,7298.0,1872.1785046728971,44,37,0,91857
36.0,2,732569,6,4,0,0,4,4,0,7298.0,1872.1785046728971,40,37,0,430710
29.0,2,86613,3,1,4,7,1,4,1,7298.0,1872.1785046728971,20,7,0,86613
46.0,2,35961,7,11,0,11,1,4,0,7298.0,1872.1785046728971,25,10,0,35961
47.0,2,114754,11,8,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,114754
30.0,2,235124,11,8,2,13,0,4,1,7318.468838904694,1872.1785046728971,40,37,1,235124
37.0,1,218490,11,8,2,10,0,4,1,7688.0,1872.1785046728971,35,37,1,218490
27.0,2,329426,9,12,4,3,1,4,1,7298.0,1872.1785046728971,45,37,0,329426
43.0,2,181015,11,8,0,6,4,4,0,7298.0,1872.1785046728971,50,37,0,181015
44.0,4,264740,14,14,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,264740
31.0,2,381153,15,9,4,3,4,4,1,7298.0,1872.1785046728971,60,37,0,381153
34.0,2,189759,9,12,2,3,0,4,1,7298.0,1977.0,45,37,1,189759
36.0,2,218542,15,9,0,2,4,4,0,7298.0,1872.1785046728971,40,37,0,218542
57.0,2,298507,9,12,2,9,0,4,1,3103.0,1872.1785046728971,40,37,1,298507
38.13952812904956,2,111189,5,3,4,6,1,4,0,7298.0,1872.1785046728971,35,5,0,111189
24.0,2,168997,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,168997
39.0,2,168894,15,9,4,0,1,4,0,7298.0,1872.1785046728971,40,37,0,168894
21.0,2,149809,7,11,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,149809
34.0,2,344073,11,8,5,0,1,4,1,7298.0,1872.1785046728971,40,37,1,344073
22.0,2,416165,15,9,4,11,4,4,0,7298.0,1872.1785046728971,32,37,0,416165
36.0,2,41490,15,9,0,0,4,4,0,7298.0,1872.1785046728971,40,37,0,41490
61.0,2,40269,15,9,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,40269
42.0,2,250536,15,9,5,7,4,2,0,7298.0,1872.1785046728971,21,13,0,250536
49.0,0,105586,8,10,2,2,0,1,1,7298.0,1872.1785046728971,40,37,1,105586
58.0,2,51499,8,10,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,51499
37.0,1,189878,15,9,2,10,0,4,1,7298.0,1872.1785046728971,60,37,0,189878
39.0,2,179481,11,8,4,12,1,4,1,4650.0,1872.1785046728971,44,37,0,179481
25.0,2,299765,15,9,5,0,2,2,0,7298.0,1872.1785046728971,40,21,0,299765
30.0,2,54608,9,12,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,54608
36.0,4,285020,11,8,2,2,0,4,1,2885.0,1872.1785046728971,40,37,0,285020
23.0,2,201145,11,8,4,2,1,4,1,7298.0,1872.1785046728971,65,37,0,201145
51.0,2,125796,15,9,2,0,5,2,0,7298.0,1872.1785046728971,35,21,0,125796
55.0,2,249072,11,8,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,249072
35.0,2,99156,9,12,4,11,1,4,1,7298.0,1872.1785046728971,50,37,0,99156
45.0,5,94754,12,13,2,0,0,4,1,7298.0,1872.1785046728971,40,17,0,94754
36.0,2,111128,9,12,2,9,0,4,1,7298.0,1872.1785046728971,48,37,1,111128
32.0,1,157887,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,157887
39.0,2,74194,11,8,2,3,0,4,1,7298.0,1872.1785046728971,55,37,0,74194
47.0,3,168191,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,168191
49.0,2,28334,15,9,2,3,0,4,1,7298.0,1872.1785046728971,45,37,1,32372
44.0,2,721161,15,9,5,6,1,2,1,7298.0,1872.1785046728971,40,37,0,430710
36.0,2,188069,15,9,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,188069
40.0,2,145178,15,9,0,2,4,2,0,7298.0,1872.1785046728971,30,37,0,145178
17.0,2,52967,0,5,4,7,3,4,0,7298.0,1872.1785046728971,6,37,0,52967
18.0,2,177578,11,8,4,11,3,4,0,7298.0,1872.1785046728971,38,37,0,177578
30.0,3,185384,15,9,2,3,5,4,0,7298.0,1872.1785046728971,25,37,0,185384
66.0,2,66008,11,8,6,8,1,4,0,7298.0,1872.1785046728971,50,8,0,66008
59.0,2,329059,9,12,4,2,1,4,1,7298.0,1872.1785046728971,50,37,0,329059
30.0,1,348802,11,8,2,0,0,2,1,7298.0,1872.1785046728971,40,37,0,348802
50.0,2,34233,11,8,2,4,0,4,1,7298.0,1872.1785046728971,50,37,0,34233
24.0,2,509629,11,8,4,7,3,4,0,7298.0,1872.1785046728971,25,37,0,430710
28.0,2,27956,14,14,2,9,0,1,1,7298.0,1872.1785046728971,99,28,0,32372
44.0,1,83286,12,13,2,9,5,4,0,7298.0,1872.1785046728971,40,37,1,83286
25.0,2,309098,8,10,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,309098
45.0,2,188950,12,13,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,188950
20.0,2,224217,11,8,4,13,1,4,1,7298.0,1872.1785046728971,40,37,0,224217
67.0,2,222899,8,10,0,9,4,4,0,7298.0,1872.1785046728971,40,37,0,222899
40.0,4,123306,14,14,2,9,0,4,1,7298.0,1872.1785046728971,45,37,1,123306
52.0,0,279337,11,8,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,279337
34.0,2,347166,10,15,4,9,1,4,1,7298.0,1872.1785046728971,50,37,1,347166
37.0,1,251396,7,11,2,9,0,4,1,7298.0,1872.1785046728971,45,1,1,251396
17.0,3,143034,0,5,4,7,3,4,1,7298.0,1872.1785046728971,4,37,0,143034
25.0,2,57635,8,10,2,11,5,4,0,7298.0,1872.1785046728971,42,37,1,57635
35.0,1,162651,9,12,0,9,1,4,1,7298.0,1872.1785046728971,40,31,0,162651
63.0,2,28334,12,13,0,3,1,4,0,7298.0,1872.1785046728971,40,37,1,32372
38.0,1,84570,15,9,4,0,3,0,0,7298.0,1872.1785046728971,40,37,0,84570
33.0,2,181091,9,12,2,0,0,4,1,7298.0,1872.1785046728971,60,18,1,181091
51.0,1,117496,12,13,2,9,5,4,0,7298.0,1872.1785046728971,40,37,1,117496
64.0,5,216160,10,15,2,9,0,4,1,7298.0,1872.1785046728971,50,3,1,216160
50.0,3,204447,15,9,0,10,1,4,1,7298.0,1872.1785046728971,40,37,0,204447
18.0,2,374969,0,5,4,13,1,4,1,7298.0,1872.1785046728971,56,37,0,374969
67.0,2,35015,12,13,4,9,1,4,1,7298.0,1872.1785046728971,99,37,0,35015
46.0,2,179869,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,179869
60.0,4,137733,9,12,2,4,0,4,1,7298.0,1872.1785046728971,50,37,0,137733
29.0,2,193125,11,8,4,6,1,4,0,7298.0,1872.1785046728971,40,37,0,193125
30.0,2,103649,15,9,4,7,3,2,0,7298.0,1872.1785046728971,40,37,0,103649
56.0,5,54260,10,15,2,9,1,1,1,2885.0,1872.1785046728971,40,2,0,54260
29.0,2,197932,11,8,2,5,5,4,0,7298.0,1872.1785046728971,40,24,1,197932
37.0,2,249720,9,12,4,0,4,2,0,7298.0,1872.1785046728971,27,37,0,249720
55.0,2,223613,3,1,0,8,4,4,0,7298.0,1872.1785046728971,30,4,0,223613
24.0,2,259865,11,8,4,0,1,4,0,7298.0,1872.1785046728971,30,37,0,259865
21.0,2,301694,11,8,4,2,1,4,1,7298.0,1872.1785046728971,35,24,0,301694
46.0,3,276934,9,12,2,11,0,4,1,7298.0,1872.1785046728971,70,37,1,276934
